path	line	classification	keywords	snippet
docs/07-runtime/RUNTIME-002_BOOT_CRITICAL_PATH.md	65	DOCUMENTATION	SCORE	Confidence Score: 0.86
docs/07-runtime/RUNTIME-002_PLATFORM_BOUNDARY_FINDINGS.md	47	DOCUMENTATION	SCORE	Confidence Score: 0.86
docs/07-runtime/RUNTIME-003_MODULE_GRAPH_VALIDATION.md	20	DOCUMENTATION	TARGET	| Missing targets | 0 |
docs/07-runtime/RUNTIME-003_MODULE_GRAPH_VALIDATION.md	25	DOCUMENTATION	TARGET	## Missing Import Targets
docs/07-runtime/RUNTIME-003_MODULE_GRAPH_VALIDATION.md	55	DOCUMENTATION	SCORE	Confidence score: 0.88
docs/07-runtime/RUNTIME-004_BOOT_BLOCKER_REPAIR_PLAN.md	35	DOCUMENTATION	TARGET	| Missing targets | 5 |
docs/07-runtime/RUNTIME-004_BOOT_BLOCKER_REPAIR_PLAN.md	79	DOCUMENTATION	TARGET	- Resolves the boot-blocking missing target without renaming the legacy file.
docs/07-runtime/RUNTIME-004_BOOT_BLOCKER_REPAIR_PLAN.md	82	DOCUMENTATION	POINT	- Preserves compatibility if any hidden or external reference still points to `ovelay-manager.js`.
docs/07-runtime/RUNTIME-004_BOOT_BLOCKER_REPAIR_PLAN.md	168	DOCUMENTATION	TARGET	- Update target DOM element only after receiving the service result.
docs/07-runtime/RUNTIME-004_BOOT_BLOCKER_REPAIR_PLAN.md	222	DOCUMENTATION	TARGET	Expected RUNTIME-005 success target:
docs/07-runtime/RUNTIME-004_BOOT_BLOCKER_REPAIR_PLAN.md	226	DOCUMENTATION	TARGET	| Missing `overlay-manager.js` target | Cleared |
docs/07-runtime/RUNTIME-004_BOOT_BLOCKER_REPAIR_PLAN.md	247	DOCUMENTATION	SCORE	Confidence score: **0.89**
docs/07-runtime/RUNTIME-004_REPAIR_OPTIONS_MATRIX.md	65	DOCUMENTATION	TARGET	| `overlay-manager.js` | Create shim that re-exports `OverlayRuntime` from `./ovelay-manager.js`. | Resolve missing module target. |
docs/07-runtime/RUNTIME-004_REPAIR_OPTIONS_MATRIX.md	85	DOCUMENTATION	TARGET	| `callGemini` adapter DOM behavior differs from historical implementation | Medium | Preserve current caller contract and update only target element content. |
docs/07-runtime/RUNTIME-004_REPAIR_OPTIONS_MATRIX.md	88	DOCUMENTATION	TARGET	| Other non-boot missing targets remain | Medium | RUNTIME-005 success should target boot blockers only; route/domain blockers become RUNTIME-006+. |
docs/07-runtime/RUNTIME-005_EXECUTION_REPORT.md	36	DOCUMENTATION	TARGET	| Missing targets | 5 |
docs/07-runtime/RUNTIME-005_EXECUTION_REPORT.md	60	DOCUMENTATION	TARGET	- Provide the import target expected by `utils.js`.
docs/07-runtime/RUNTIME-005_EXECUTION_REPORT.md	162	DOCUMENTATION	TARGET	| Missing targets | 5 | 4 |
docs/07-runtime/RUNTIME-005_EXECUTION_REPORT.md	189	DOCUMENTATION	TARGET	Remaining missing targets:
docs/07-runtime/RUNTIME-005_EXECUTION_REPORT.md	191	DOCUMENTATION	TARGET	| Source | Target | Classification |
docs/07-runtime/RUNTIME-005_EXECUTION_REPORT.md	200	DOCUMENTATION	TARGET	| Source | Target | Imported Name | Classification |
docs/07-runtime/RUNTIME-005_EXECUTION_REPORT.md	288	DOCUMENTATION	TARGET	4. SMNYL contest config missing target shared by two engines.
docs/07-runtime/RUNTIME-005_EXECUTION_REPORT.md	289	DOCUMENTATION	TARGET	5. `adaptive-question-engine.js` missing question bank target.
docs/07-runtime/RUNTIME-006_RUNTIME_GOVERNANCE_REPORT.md	79	DOCUMENTATION	TARGET	| Runtime risks | 6 | All missing target/export warnings can break route/domain execution if loaded. |
docs/07-runtime/RUNTIME-006_RUNTIME_GOVERNANCE_REPORT.md	171	DOCUMENTATION	SCORE	Confidence score:
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	1	DOCUMENTATION	SCORE	# RUNTIME-006 Runtime Health Score
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	9	DOCUMENTATION	SCORE	Runtime health is scored across five dimensions:
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	11	DOCUMENTATION	WEIGHT	| Dimension | Weight | Meaning |
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	15	DOCUMENTATION	TARGET	| Dependency Health | 20 | Whether import targets and named exports are resolvable. |
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	19	DOCUMENTATION	SCORE,WEIGHT	Overall score is weighted from 0 to 100.
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	21	DOCUMENTATION	SCORE	## 2. Current Scores
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	23	DOCUMENTATION	SCORE	| Dimension | Score | Evidence |
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	27	DOCUMENTATION	TARGET	| Dependency Health | 68 | Missing targets reduced to 4 and missing exports to 2, but route/domain modules still contain unresolved contracts. |
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	31	DOCUMENTATION	SCORE,WEIGHT	## 3. Weighted Overall Score
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	33	DOCUMENTATION	SCORE,WEIGHT	| Dimension | Weight | Score | Weighted Contribution |
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	41	DOCUMENTATION	SCORE	Overall Runtime Health Score:
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	53	DOCUMENTATION	SCORE	## 4. Migration Readiness Score
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	55	DOCUMENTATION	SCORE	Migration Readiness Score:
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	69	DOCUMENTATION	SCORE	| Risk Area | Score Impact | Current Status |
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	77	DOCUMENTATION	SCORE	## 6. Score Verdict
docs/07-runtime/RUNTIME-006_RUNTIME_HEALTH_SCORE.md	83	DOCUMENTATION	SCORE	| Action | Required Score |
docs/07-runtime/RUNTIME-006_WARNING_CLASSIFICATION.md	23	DOCUMENTATION	TARGET	| Missing targets | 4 |
docs/07-runtime/RUNTIME-006_WARNING_CLASSIFICATION.md	33	DOCUMENTATION	TARGET	- Missing targets: 4
docs/07-runtime/RUNTIME-006_WARNING_CLASSIFICATION.md	41	DOCUMENTATION	TARGET	| # | Type | Source | Target / Export | Audit Classification | RUNTIME-006 Classification | Runtime Impact | Owner |
docs/07-runtime/RUNTIME-006_WARNING_CLASSIFICATION.md	43	DOCUMENTATION	TARGET	| 1 | Missing target | `adaptive-question-engine.js` | `./adaptive-question-bank` -> `adaptive-question-bank.js` | DOMAIN_BLOCKER | DOMAIN_BLOCKER | Adaptive question module fails if imported. Not boot-loaded by `app.js` today. | Advisor OS / Shared Intelligence |
docs/07-runtime/RUNTIME-006_WARNING_CLASSIFICATION.md	44	DOCUMENTATION	TARGET	| 2 | Missing target | `cartera-view.js` | `../utils/cartera-utils.js` | ROUTE_BLOCKER | ROUTE_BLOCKER | Cartera view fails if this module path is loaded. `cartera-utils.js` exists at root, so this is likely path drift. | Policy Operations / Platform UI |
docs/07-runtime/RUNTIME-006_WARNING_CLASSIFICATION.md	45	DOCUMENTATION	TARGET	| 3 | Missing target | `smnyl-bonos-engine.js` | `./smnyl-concursos-config.js` | DOMAIN_BLOCKER | DOMAIN_BLOCKER | SMNYL bonus engine cannot instantiate without contest config. | Rule Packs / Compensation |
docs/07-runtime/RUNTIME-006_WARNING_CLASSIFICATION.md	46	DOCUMENTATION	TARGET	| 4 | Missing target | `smnyl-training-allowance-engine.js` | `./smnyl-concursos-config.js` | DOMAIN_BLOCKER | DOMAIN_BLOCKER | Training allowance engine cannot instantiate without contest config. | Rule Packs / Compensation |
docs/07-runtime/RUNTIME-006_WARNING_CLASSIFICATION.md	79	DOCUMENTATION	TARGET	## 4. Remaining Missing Targets
docs/07-runtime/RUNTIME-006_WARNING_CLASSIFICATION.md	81	DOCUMENTATION	TARGET	| Missing Target | Evidence | Exists Elsewhere? | Purpose | Impact | Ownership | Classification |
docs/07-runtime/RUNTIME-006_WARNING_CLASSIFICATION.md	90	DOCUMENTATION	TARGET	| Missing Export | Evidence | Target Module Exists? | Observable Target Exports | Severity | Impact |
docs/07-runtime/RUNTIME-007_CYCLE_ROOT_CAUSE_ANALYSIS.md	127	DOCUMENTATION	POINT	| Move `comisiones.js` later | Lower risk; dependency points to Platform boundary. |
docs/07-runtime/RUNTIME-007_CYCLE_ROOT_CAUSE_ANALYSIS.md	161	DOCUMENTATION	TARGET	Expected validation target:
docs/07-runtime/RUNTIME-007_CYCLE_ROOT_CAUSE_ANALYSIS.md	163	DOCUMENTATION	TARGET	| Metric | Current | Target |
docs/07-runtime/RUNTIME-007_CYCLE_ROOT_CAUSE_ANALYSIS.md	169	DOCUMENTATION	TARGET	Remaining warnings after target:
docs/07-runtime/RUNTIME-007_CYCLE_ROOT_CAUSE_ANALYSIS.md	171	DOCUMENTATION	TARGET	- 4 missing targets.
docs/07-runtime/RUNTIME-007_CYCLE_ROOT_CAUSE_ANALYSIS.md	193	DOCUMENTATION	SCORE	Confidence score:
docs/07-runtime/RUNTIME-007_GETSUPABASE_BOUNDARY_AUDIT.md	42	DOCUMENTATION	TARGET	| Missing targets | 4 |
docs/07-runtime/RUNTIME-007_SUPABASE_OWNERSHIP_MODEL.md	15	DOCUMENTATION	TARGET	| `supabase-runtime.js` | Existing Supabase runtime wrapper with `init`, `getClient`, `from`, `auth`, `rpc`. | Platform candidate | Platform infrastructure | Best observed target boundary. |
docs/07-runtime/RUNTIME-007_SUPABASE_OWNERSHIP_MODEL.md	136	DOCUMENTATION	TARGET	### Target State
docs/07-runtime/RUNTIME-007_SUPABASE_OWNERSHIP_MODEL.md	167	DOCUMENTATION	TARGET	| Dependency Health | 68 | 70 | Cycle removed; missing route/domain targets remain. |
docs/07-runtime/RUNTIME-007_SUPABASE_OWNERSHIP_MODEL.md	171	DOCUMENTATION	TARGET	Migration readiness remains below runtime movement threshold because missing targets/exports are still unresolved.
docs/07-runtime/RUNTIME-009_NEXT_BOTTLENECK_ANALYSIS.md	11	DOCUMENTATION	POINT	1. **Static Entry Point**: `app.js` (the app shell) maintains 18 static imports for both Platform infrastructure and Domain routes.
docs/07-runtime/RUNTIME-009_POST_REPAIR_HEALTH_REPORT.md	17	DOCUMENTATION	TARGET	| Missing targets | 5 | 4 | 4 | 0 |
docs/07-runtime/RUNTIME-009_POST_REPAIR_HEALTH_REPORT.md	35	DOCUMENTATION	TARGET	- The app shell reachable graph contains only resolved targets and exports.
docs/07-runtime/RUNTIME-009_POST_REPAIR_HEALTH_REPORT.md	40	DOCUMENTATION	TARGET	| # | Type | Source | Target / Export | Classification | Level | Severity | Owner |
docs/07-runtime/RUNTIME-009_POST_REPAIR_HEALTH_REPORT.md	42	DOCUMENTATION	TARGET	| 1 | Missing target | `adaptive-question-engine.js` | `./adaptive-question-bank` | DOMAIN_BLOCKER | LEVEL 4 | Runtime Risk | Advisor OS |
docs/07-runtime/RUNTIME-009_POST_REPAIR_HEALTH_REPORT.md	43	DOCUMENTATION	TARGET	| 2 | Missing target | `cartera-view.js` | `../utils/cartera-utils.js` | ROUTE_BLOCKER | LEVEL 4 | Runtime Risk | Policy Operations |
docs/07-runtime/RUNTIME-009_POST_REPAIR_HEALTH_REPORT.md	44	DOCUMENTATION	TARGET	| 3 | Missing target | `smnyl-bonos-engine.js` | `./smnyl-concursos-config.js` | DOMAIN_BLOCKER | LEVEL 4 | Runtime Risk | Rule Packs |
docs/07-runtime/RUNTIME-009_POST_REPAIR_HEALTH_REPORT.md	45	DOCUMENTATION	TARGET	| 4 | Missing target | `smnyl-training-allowance-engine.js` | `./smnyl-concursos-config.js` | DOMAIN_BLOCKER | LEVEL 4 | Runtime Risk | Rule Packs |
docs/07-runtime/RUNTIME-009_RUNTIME_READINESS_SCORECARD.md	3	DOCUMENTATION	SCORE	## 1. Health Scores
docs/07-runtime/RUNTIME-009_RUNTIME_READINESS_SCORECARD.md	5	DOCUMENTATION	SCORE	| Component | RUNTIME-006 Score | RUNTIME-009 Score | Trend |
docs/07-runtime/RUNTIME-009_RUNTIME_READINESS_SCORECARD.md	17	DOCUMENTATION	SCORE	| Domain | Readiness Score | Primary Blockers | Confidence |
docs/07-runtime/RUNTIME-009_RUNTIME_READINESS_SCORECARD.md	37	DOCUMENTATION	PERFORMANCE	3. **App Shell Lazy Loading**: Convert static route imports in `app.js` to dynamic imports. (Value: Very High Performance/Architecture)
docs/07-runtime/RUNTIME-010_CONSOLIDATION_ANALYSIS.md	19	DOCUMENTATION	POINT	- `supabase-runtime.js` -> **Platform Infrastructure Entry Point**
docs/07-runtime/RUNTIME-010_CONSOLIDATION_ANALYSIS.md	31	DOCUMENTATION	SCORE	## 3. Confidence Score
docs/07-runtime/RUNTIME-010_INFRASTRUCTURE_OWNERSHIP_MAP.md	26	DOCUMENTATION	TARGET	## 2. Target State (Consolidated Platform)
docs/07-runtime/RUNTIME-010A_WARNING_BASELINE_RECALIBRATION.md	7	DOCUMENTATION	TARGET	The runtime warning baseline has been recalibrated following the completion of MIGRATION-006. The apparent increase in warnings (from 4 to 6 missing targets) is primarily attributed to **Improved Auditor Visibility** and **Internal Contract Relocation**, rather than new functional regressions.
docs/07-runtime/RUNTIME-010A_WARNING_BASELINE_RECALIBRATION.md	9	DOCUMENTATION	TARGET	## Task 1: Current Missing Targets
docs/07-runtime/RUNTIME-010A_WARNING_BASELINE_RECALIBRATION.md	11	DOCUMENTATION	TARGET	| Source File | Missing Target | First Appearance | Ownership | Severity | Classification |
docs/07-runtime/RUNTIME-010A_WARNING_BASELINE_RECALIBRATION.md	22	DOCUMENTATION	TARGET	| Source File | Target | Resolved | Imported Name | Ownership | Severity |
docs/07-runtime/RUNTIME-010A_WARNING_BASELINE_RECALIBRATION.md	31	DOCUMENTATION	TARGET	| Missing Targets | 4 | 6 | +2 | Visibility (External) + Relocation (Internal) |
docs/07-runtime/RUNTIME-010A_WARNING_BASELINE_RECALIBRATION.md	39	DOCUMENTATION	TARGET	1. **Legacy (4):** `adaptive-question-engine.js`, `cartera-view.js`, `smnyl-bonos-engine.js` (target config), `smnyl-training-allowance-engine.js` (target config).
docs/07-runtime/RUNTIME-010A_WARNING_BASELINE_RECALIBRATION.md	48	DOCUMENTATION	TARGET	- **Missing Targets Baseline:** 6
docs/07-runtime/RUNTIME-010A_WARNING_BASELINE_RECALIBRATION.md	50	DOCUMENTATION	SCORE	- **Runtime Risk Score:** 0.12 (Calculated as: (Legacy Issues * 0.02) + (Migration Artifacts * 0.02)).
docs/07-runtime/RUNTIME-010A_WARNING_CLASSIFICATION.md	12	DOCUMENTATION	TARGET	- **Missing Targets:**
docs/07-runtime/RUNTIME-010A_WARNING_CLASSIFICATION.md	18	DOCUMENTATION	TARGET	- `cartera-import-engine.js` -> `cartera-service.js`: Named export `carteraService` missing in target.
docs/07-runtime/RUNTIME-010A_WARNING_CLASSIFICATION.md	19	DOCUMENTATION	TARGET	- `smnyl-produccion-engine.js` -> `smnyl-prima-engine.js`: Named export `calcularPrimaPoliza` missing in target.
docs/07-runtime/RUNTIME-010A_WARNING_CLASSIFICATION.md	24	DOCUMENTATION	TARGET	- **Missing Targets:**
docs/07-runtime/RUNTIME-010A_WARNING_CLASSIFICATION.md	37	DOCUMENTATION	TARGET	The baseline is currently **8 total warnings** (6 targets, 2 exports).
docs/07-runtime/RUNTIME-010A_WARNING_CLASSIFICATION.md	38	DOCUMENTATION	TARGET	After the recommended repair of migration artifacts, the baseline should return to **6 total warnings** (4 targets, 2 exports).
docs/07-runtime/RUNTIME-011_APP_SHELL_LAZY_LOADING_AUDIT.md	21	DOCUMENTATION	POINT	| `index.html:157` | Only `app.js` is loaded as the module entry point. | First JS payload is controlled by app shell import graph. |
docs/07-runtime/RUNTIME-011_APP_SHELL_LAZY_LOADING_AUDIT.md	48	DOCUMENTATION	TARGET	- DOM target ownership is centralized through `#app-content`.
docs/07-runtime/RUNTIME-011_APP_SHELL_LAZY_LOADING_AUDIT.md	109	DOCUMENTATION	TARGET	Minimum boot target after lazy loading:
docs/07-runtime/RUNTIME-011_APP_SHELL_LAZY_LOADING_AUDIT.md	117	DOCUMENTATION	RANKING	| Rank | Candidate | Why first | Required guard |
docs/07-runtime/RUNTIME-011_ROUTE_READINESS_SCORECARD.md	9	DOCUMENTATION	SCORE	Scores evaluate readiness for lazy route loading without changing business behavior.
docs/07-runtime/RUNTIME-011_ROUTE_READINESS_SCORECARD.md	11	DOCUMENTATION	SCORE	| Score | Meaning |
docs/07-runtime/RUNTIME-011_ROUTE_READINESS_SCORECARD.md	20	DOCUMENTATION	SCORE	| Route | Module | Score | Readiness | Main dependencies | Risk notes |
docs/07-runtime/RUNTIME-012_DASHBOARD_LAZY_LOAD_PLAN.md	103	DOCUMENTATION	KPI,POINT	| `dash-pts-kpi` | `renderDashboard` | Weekly points KPI. |
docs/07-runtime/RUNTIME-012_DASHBOARD_LAZY_LOAD_PLAN.md	104	DOCUMENTATION	PRODUCTIVITY	| `dash-productividad` | `renderDashboard` | Productivity section and dashboard error state. |
docs/07-runtime/RUNTIME-012_DASHBOARD_LAZY_LOAD_PLAN.md	252	DOCUMENTATION	POINT	- Dashboard greeting, weekly points, fidelization, and cartera sections hydrate.
docs/07-runtime/RUNTIME-012_EXECUTION_READINESS.md	169	DOCUMENTATION	TARGET	- Preserve all route names and nav targets.
docs/07-runtime/RUNTIME-012_EXECUTION_READINESS.md	197	DOCUMENTATION	TARGET	| Target minimum boot surface | 14 | 14 remains target |
docs/07-runtime/RUNTIME-012_EXECUTION_READINESS.md	217	DOCUMENTATION	SCORE	## Confidence Score
docs/07-runtime/RUNTIME-012_NAVIGATION_CONTRACT.md	134	DOCUMENTATION	TARGET	- Do not change route names or nav `data-target` values.
docs/07-runtime/RUNTIME-013_DASHBOARD_LAZY_LOAD_EXECUTION_REPORT.md	255	DOCUMENTATION	TARGET	- Target `referidos.js` and `comisiones.js` only as consumers to audit, not broad route movement.
docs/07-runtime/RUNTIME-013_DASHBOARD_LAZY_LOAD_EXECUTION_REPORT.md	257	DOCUMENTATION	TARGET	- Preserve existing route names and `data-target` navigation.
docs/09-live-mvp/DASHBOARD-LIVE-001_DECISION_ENGINE_SPEC.md	44	DOCUMENTATION	POINT	- dashboard weekly points logic
docs/09-live-mvp/DASHBOARD-LIVE-001_DECISION_ENGINE_SPEC.md	61	DOCUMENTATION	RANKING	Decisions are ranked by:
docs/09-live-mvp/DASHBOARD-LIVE-001_DECISION_ENGINE_SPEC.md	157	DOCUMENTATION	POINT	- dashboard weekly points
docs/09-live-mvp/DASHBOARD-LIVE-001_DECISION_ENGINE_SPEC.md	159	DOCUMENTATION	POINT	- 125-point weekly goal
docs/09-live-mvp/DASHBOARD-LIVE-001_DECISION_ENGINE_SPEC.md	179	DOCUMENTATION	POINT	- current week points
docs/09-live-mvp/DASHBOARD-LIVE-001_DECISION_ENGINE_SPEC.md	181	DOCUMENTATION	POINT	- missing points
docs/09-live-mvp/DASHBOARD-LIVE-001_DECISION_ENGINE_SPEC.md	185	DOCUMENTATION	POINT,TARGET	Current dashboard logic already has a weekly target and weekly point calculation.
docs/09-live-mvp/DASHBOARD-LIVE-001_DECISION_ENGINE_SPEC.md	201	DOCUMENTATION	TARGET	Recommend the single highest leverage activity that can move weekly progress toward target.
docs/09-live-mvp/DASHBOARD-LIVE-001_DECISION_ENGINE_SPEC.md	226	DOCUMENTATION	POINT,TARGET	Weekly progress moves toward the 125-point target.
docs/09-live-mvp/DASHBOARD-LIVE-001_DECISION_ENGINE_SPEC.md	334	DOCUMENTATION	SCORE	Score urgency using existing cartera data.
docs/09-live-mvp/LIVE-001_FORGE_ALIVE_MVP_READINESS.md	32	DOCUMENTATION	TARGET	- missing targets: 0
docs/09-live-mvp/LIVE-002_DECISION_COCKPIT_V0.md	43	DOCUMENTATION	PRODUCTIVITY	Forge already calculates daily activity and weekly productivity.
docs/09-live-mvp/LIVE-002_DECISION_COCKPIT_V0.md	45	DOCUMENTATION	POINT,TARGET	The current dashboard can compare accumulated weekly points against the weekly target and show the missing points required to close the gap.
docs/09-live-mvp/LIVE-002_DECISION_COCKPIT_V0.md	52	DOCUMENTATION	PRODUCTIVITY	- weekly productivity calculation in `dashboard.js`
docs/09-live-mvp/LIVE-002_DECISION_COCKPIT_V0.md	62	DOCUMENTATION	PRODUCTIVITY,TARGET	- weekly target currently represented in dashboard productivity logic
docs/09-live-mvp/LIVE-002_DECISION_COCKPIT_V0.md	72	DOCUMENTATION	POINT,TARGET	Weekly points increase toward the weekly target and today's activity is synced.
docs/09-live-mvp/LIVE-004_OUTCOME_INTELLIGENCE_V0.md	17	DOCUMENTATION	POINT	| **Evidence** | Data Intake | Low activity points detected for the week. |
docs/09-live-mvp/LIVE-004_OUTCOME_INTELLIGENCE_V0.md	20	DOCUMENTATION	POINT	| **Outcome** | Outcome Intelligence | **Activity points increase and prospect moves to "Cita".** |
docs/09-live-mvp/LIVE-004_OUTCOME_INTELLIGENCE_V0.md	27	DOCUMENTATION	POINT,TARGET	* **Target**: Closing the distance between current points and weekly goals.
docs/09-live-mvp/LIVE-004_OUTCOME_INTELLIGENCE_V0.md	34	DOCUMENTATION	TARGET	* **Target**: Moving stagnant referrals through the sales funnel.
docs/09-live-mvp/LIVE-004_OUTCOME_INTELLIGENCE_V0.md	41	DOCUMENTATION	TARGET	* **Target**: Resolving overdue payments and policy lapses.
docs/09-live-mvp/LIVE-004_OUTCOME_INTELLIGENCE_V0.md	59	DOCUMENTATION	SCORE	**Confidence Score Formula**:
docs/09-live-mvp/LIVE-004_OUTCOME_INTELLIGENCE_V0.md	81	DOCUMENTATION	WEIGHT	* **Weight Personal Styles**: Learn that Advisor A converts better via WhatsApp while Advisor B converts better via Calls.
docs/09-live-mvp/LIVE-005_OUTCOME_ATTRIBUTION_DISCOVERY.md	25	DOCUMENTATION	SCORE	Attribution confidence is a dynamic score based on the strength of evidence and timing.
docs/09-live-mvp/LIVE-005_OUTCOME_ATTRIBUTION_DISCOVERY.md	34	DOCUMENTATION	TARGET	* **(+) Increase**: Multiple recommendations for the same target leading to one outcome.
docs/09-live-mvp/LIVE-005_OUTCOME_ATTRIBUTION_DISCOVERY.md	36	DOCUMENTATION	TARGET	* **(-) Decrease**: Multiple competing recommendations shown for the same target.
docs/09-live-mvp/LIVE-005_OUTCOME_ATTRIBUTION_DISCOVERY.md	72	DOCUMENTATION	WEIGHT	* **Model Calibration**: If attribution is frequently rejected for a specific engine, that engine's "Influence Weight" is reduced.
docs/09-live-mvp/LIVE-005_OUTCOME_ATTRIBUTION_DISCOVERY.md	73	DOCUMENTATION	PERFORMANCE	* **Credit Management**: Rejections prevent Forge from claiming "Credit" in performance scorecards.
docs/09-live-mvp/LIVE-006_INFLUENCE_LEDGER_DISCOVERY.md	30	DOCUMENTATION	WEIGHT	Influence is not binary; it is weighted. Forge employs three primary strategies to distribute influence:
docs/09-live-mvp/LIVE-006_INFLUENCE_LEDGER_DISCOVERY.md	37	DOCUMENTATION	WEIGHT	Weights are adjusted based on the strength of the attribution level (from LIVE-005).
docs/09-live-mvp/LIVE-006_INFLUENCE_LEDGER_DISCOVERY.md	38	DOCUMENTATION	WEIGHT	* If NASH was Level 4 (Strong Attribution), its weight increases.
docs/09-live-mvp/LIVE-006_INFLUENCE_LEDGER_DISCOVERY.md	39	DOCUMENTATION	WEIGHT	* If the Manager logged a coaching session 1 hour before the Advisor action, the Manager's weight increases.
docs/09-live-mvp/LIVE-006_INFLUENCE_LEDGER_DISCOVERY.md	50	DOCUMENTATION	WEIGHT	* **Normalized Sum**: The total influence must always equal 100%. If a new actor is added, existing weights are proportionally reduced.
docs/09-live-mvp/LIVE-006_INFLUENCE_LEDGER_DISCOVERY.md	58	DOCUMENTATION	WEIGHT	* **Adjustment**: Advisors or Managers can manually adjust weights (e.g., "Actually, the Referrer did 90% of the work here").
docs/09-live-mvp/LIVE-006_INFLUENCE_LEDGER_DISCOVERY.md	59	DOCUMENTATION	WEIGHT	* **Ledger Entries**: Every outcome generates a ledger entry explaining the *Why* behind the weights.
docs/09-live-mvp/LIVE-006_INFLUENCE_LEDGER_DISCOVERY.md	60	DOCUMENTATION	WEIGHT	* *Entry Ex: "NASH weight (20%) due to Level 2 click-to-activity match. Manager weight (30%) due to recent Coaching session on this topic."*
docs/09-live-mvp/LIVE-007_TRUST_ECONOMY_DISCOVERY.md	5	DOCUMENTATION	SCORE	The **Trust Economy** is the framework through which Forge OS understands and measures the reliability of interactions within its ecosystem. Rather than a "Social Score," trust is treated as **Relational Capital**—a resource that facilitates smoother interactions, higher adoption of recommendations,
docs/09-live-mvp/LIVE-007_TRUST_ECONOMY_DISCOVERY.md	14	DOCUMENTATION	PERFORMANCE	* **Trust Decays**: Past performance is not a permanent guarantee; trust requires continuous maintenance.
docs/09-live-mvp/LIVE-007_TRUST_ECONOMY_DISCOVERY.md	29	DOCUMENTATION	CONVERSION	| **Referrer** | Quality and conversion rate of provided leads. | High percentage of referrals reaching "Cita" status. |
docs/09-live-mvp/LIVE-007_TRUST_ECONOMY_DISCOVERY.md	51	DOCUMENTATION	SCORE	* **Low Outcome Rates**: If actions lead to failure, the actor's reliability score drops.
docs/09-live-mvp/LIVE-007_TRUST_ECONOMY_DISCOVERY.md	59	DOCUMENTATION	SCORE	Forge must adhere to strict ethical boundaries to prevent the Trust Economy from becoming a punitive social score.
docs/09-live-mvp/LIVE-007_TRUST_ECONOMY_DISCOVERY.md	61	DOCUMENTATION	RANKING,SCORE	* **No Human Worth Ranking**: Forge must never rank one human as "better" than another based on trust scores.
docs/09-live-mvp/LIVE-007_TRUST_ECONOMY_DISCOVERY.md	62	DOCUMENTATION	SCORE	* **No Hidden Scores**: Every trust-related metric must be viewable and explainable to the human it describes.
docs/09-live-mvp/LIVE-007_TRUST_ECONOMY_DISCOVERY.md	63	DOCUMENTATION	SCORE	* **No Auto-Punishment**: Low trust scores must trigger **Support** (e.g., more coaching), not **Sanctions** (e.g., losing access to features).
docs/09-live-mvp/LIVE-007_TRUST_ECONOMY_DISCOVERY.md	72	DOCUMENTATION	SCORE	* **Feedback Loops**: A low trust score leading to fewer opportunities, which prevents trust from being re-earned.
docs/09-live-mvp/LIVE-008_REPUTATION_DISCOVERY.md	5	DOCUMENTATION	PERFORMANCE	**Reputation** in Forge OS is the collective memory of an actor's reliability as observed across the entire network over time. While *Trust* (LIVE-007) is relationship-specific and local, *Reputation* is the aggregated evidence of performance and integrity that informs system and human expectations
docs/09-live-mvp/LIVE-008_REPUTATION_DISCOVERY.md	19	DOCUMENTATION	WEIGHT	* **Decay by Design**: Old evidence loses weight; reputation reflects recent behavior.
docs/09-live-mvp/LIVE-008_REPUTATION_DISCOVERY.md	21	DOCUMENTATION	SCORE	* **Transparency**: No "hidden scores." Every actor can see and challenge their reputation record.
docs/09-live-mvp/LIVE-008_REPUTATION_DISCOVERY.md	55	DOCUMENTATION	STREAK	* **Outcomes**: A sustained "streak" of positive outcomes (Level 3/4 Attribution) overrides historical failures.
docs/09-live-mvp/LIVE-008_REPUTATION_DISCOVERY.md	57	DOCUMENTATION	PERFORMANCE	* **Redemption Windows**: Specific periods where high performance results in accelerated reputation gain.
docs/10-design/FORGE_GREEN_OWL_ENGINE_LOCK_001.md	4	DOCUMENTATION	STREAK	Scope: Advisor activity, streaks, challenges, nudges, manager diagnosis and behavioral momentum
